Substance,Sector,EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
GWP_100_AR5_CH4,Transport,USA,United States,9.608440691,10.05771091,10.71571396,11.21283821,11.0214151,11.22837007,11.84543336,12.19490337,12.64476352,12.07771854,11.47762238,11.50426218,11.53991417,11.70617397,11.71920333,11.69148262,12.01902052,12.45402569,12.83915715,12.8768402,12.68704359,12.57798109,12.91791833,13.16104301,13.44836014,13.4920552,13.30048075,12.98175365,12.79086637,12.45776229,11.87994366,11.30764756,10.98346553,10.5388151,10.03708565,9.345394904,8.587082802,7.888375087,6.85874831,6.142381283,5.884026813,5.260381801,4.81530169,4.650358878,4.384906646,4.312427906,4.050058325,3.838477743,3.733558712,3.721484854,3.238501247,3.550522832,3.59755017,3.585495356,3.592531307
GWP_100_AR5_CH4,Transport,UZB,Uzbekistan,0.032121714,0.031799969,0.035123994,0.038045348,0.039881034,0.045298063,0.048641459,0.048341567,0.049342122,0.050903847,0.054567394,0.054534303,0.054295755,0.053080515,0.053063835,0.052789925,0.056341947,0.057592195,0.058056369,0.059326775,0.082573964,0.070598305,0.0547576,0.048804728,0.042516621,0.040149289,0.045923213,0.052962245,0.063725704,0.06796268,0.067008398,0.068431166,0.06494889,0.057966044,0.05836377,0.058556107,0.060408161,0.065806461,0.061686083,0.05843168,0.058229701,0.053067443,0.046151811,0.039254971,0.037361348,0.033769615,0.030088063,0.032388069,0.108684692,0.118704688,0.117966135,0.135621702,0.154814937,0.152069199,0.170602849
GWP_100_AR5_CH4,Transport,VCT,Saint Vincent and the Grenadines,4.02123E-06,4.01584E-06,3.96231E-06,4.65935E-06,4.80886E-06,7.82069E-06,8.06438E-06,8.72673E-06,8.90737E-06,7.31615E-06,1.16008E-05,1.20548E-05,1.35633E-05,1.43184E-05,1.73834E-05,1.6388E-05,1.45412E-05,1.54856E-05,1.9468E-05,3.1971E-05,5.73668E-05,5.80887E-05,7.55843E-05,6.2099E-05,0.000114214,0.00012106,0.000105831,0.00012867,0.00014376,0.00014294,8.68052E-05,9.7984E-05,0.000104617,0.000108035,0.000116621,0.000118392,0.000120737,0.000125436,0.000126914,0.000210299,0.000171334,0.000119623,0.000142944,0.000132064,0.00015063,0.000155122,0.00015995,0.000171577,0.000173218,0.000184982,0.000189215,0.000181045,0.000196588,0.000196764,0.000203478
GWP_100_AR5_CH4,Transport,VEN,Venezuela,0.116237985,0.116213966,0.126188587,0.139050537,0.154089112,0.173807906,0.185636474,0.203494602,0.228335084,0.237353757,0.249339629,0.259285936,0.274317045,0.270301462,0.258985137,0.263625669,0.265744042,0.27220568,0.282124531,0.252474782,0.25492517,0.277943091,0.283744651,0.303258304,0.306828257,0.30808237,0.308945482,0.278272375,0.273706993,0.267707735,0.265175509,0.275260468,0.284670332,0.249375826,0.250092739,0.290901771,0.282350004,0.297831331,0.305691707,0.315751411,0.300882308,0.31262995,0.322294406,0.31555339,0.299742252,0.264335959,0.225375789,0.209718905,0.180706921,0.16576186,0.062359379,0.060010908,0.081090764,0.098073718,0.088135659
GWP_100_AR5_CH4,Transport,VGB,British Virgin Islands,2.68082E-06,2.67723E-06,2.64154E-06,3.10623E-06,3.2059E-06,5.21379E-06,5.37625E-06,5.81782E-06,5.93825E-06,4.87743E-06,7.73383E-06,1.20548E-05,1.35633E-05,1.43184E-05,1.15889E-05,1.09253E-05,6.96562E-06,1.9662E-05,2.09615E-05,2.11832E-05,3.61896E-05,3.84881E-05,4.15255E-05,4.11453E-05,4.15957E-05,3.95989E-05,5.05651E-05,5.22196E-05,5.34087E-05,5.31047E-05,5.79538E-05,5.62856E-05,5.85288E-05,6.22698E-05,6.46951E-05,6.70618E-05,7.44454E-05,7.84296E-05,8.58674E-05,0.000107632,0.000124937,9.63992E-05,9.35561E-05,0.000105285,0.000114856,0.000117408,0.000122506,0.000105706,0.000104691,0.000139063,0.000129455,0.000130567,0.00013699,0.000137113,0.000141791
GWP_100_AR5_CH4,Transport,VNM,Viet Nam,0.034659133,0.037206268,0.040755839,0.039914281,0.032253388,0.032919796,0.011393572,0.006677874,0.007543344,0.009182006,0.01817565,0.013648348,0.015118987,0.016403757,0.016076173,0.020688425,0.021955988,0.026636066,0.032667839,0.030056891,0.037578521,0.040856616,0.037232756,0.055859747,0.071887601,0.061453617,0.06273098,0.062819123,0.068126714,0.074639009,0.082144442,0.08645336,0.109326112,0.116677352,0.145211225,0.154381556,0.159077708,0.163399846,0.173854285,0.189599439,0.199529956,0.187473247,0.173563255,0.161400071,0.150563057,0.159770946,0.195679061,0.208026367,0.211749347,0.217461251,0.183766267,0.174337127,0.22379893,0.239709888,0.257450765
GWP_100_AR5_CH4,Transport,VUT,Vanuatu,0.000250625,0.000251541,0.000265844,0.000264259,0.000271224,0.000292872,0.000282877,0.000310459,0.000348987,0.000370855,0.000383581,0.000332415,0.000351611,0.000332436,0.000304114,0.000300745,0.000232908,0.000236076,0.000310461,0.000266343,0.000368062,0.000344218,0.000185394,0.000179669,0.000179934,0.000138661,0.00013218,0.000125973,0.000117829,0.000104853,0.00014159,0.000159861,0.000149198,0.000172743,0.000120559,0.000123483,0.000110959,0.000172327,0.000178537,0.000199388,0.000216483,0.000219624,0.000193092,0.000174284,0.000172979,0.000166545,0.000160493,0.000159207,0.000218421,0.000225053,0.000275055,0.000324159,0.000301852,0.000300135,0.000314741
GWP_100_AR5_CH4,Transport,WSM,Samoa,0.000219297,0.000220098,0.000232614,0.000231227,0.000237321,0.000256263,0.000247518,0.000271652,0.000305363,0.000324498,0.000335633,0.000332415,0.000401842,0.000379927,0.000434448,0.000300745,0.000218679,0.000255988,0.000257056,0.00032152,0.000444311,0.000462382,0.000435913,0.00047512,0.00047582,0.000366676,0.00034964,0.000333124,0.000311589,0.000277263,0.000314948,0.000329843,0.000323244,0.00033081,0.000291716,0.000302839,0.000303715,0.000314098,0.000339633,0.000343826,0.000368526,0.000327701,0.00035135,0.00032236,0.000283254,0.000344738,0.000343447,0.000303556,0.000329364,0.000384356,0.0003426,0.000382688,0.000370385,0.000368278,0.000386199
GWP_100_AR5_CH4,Transport,YEM,Yemen,0.006001173,0.006024424,0.005404585,0.008220771,0.007453736,0.00681834,0.008933314,0.00982248,0.010437735,0.011339593,0.012794828,0.013407917,0.014107381,0.015688892,0.015862407,0.017074256,0.020787982,0.023287478,0.024365975,0.024721967,0.034660625,0.039001438,0.041558117,0.03592158,0.035791782,0.039296739,0.036598563,0.034624686,0.03581435,0.036038152,0.031307634,0.033207616,0.030404831,0.030492528,0.031707018,0.031157736,0.026032456,0.024567079,0.024084899,0.03073908,0.026827704,0.02571931,0.020167067,0.029118563,0.02913247,0.011630768,0.010312841,0.009802338,0.010701183,0.010894552,0.009835872,0.009721404,0.009830784,0.009942247,0.009993884
GWP_100_AR5_CH4,Transport,ZAF,South Africa,0.149179388,0.149028736,0.15973813,0.172190716,0.164527495,0.18185617,0.182771601,0.176557414,0.184995729,0.163155126,0.169147552,0.184215303,0.190259872,0.194149459,0.207654613,0.201549372,0.20445287,0.223677651,0.237719005,0.245348779,0.255252006,0.263651478,0.266440522,0.268529652,0.282251728,0.317664555,0.307997997,0.313051009,0.309764666,0.311394699,0.30387852,0.305677141,0.307550051,0.31919283,0.331835938,0.341647038,0.332236198,0.336029786,0.317645794,0.308798823,0.302929083,0.301627239,0.289803499,0.29359888,0.263972127,0.267780463,0.266731406,0.271730339,0.259985928,0.236251673,0.19975481,0.216596366,0.214113866,0.210209708,0.194552316
GWP_100_AR5_CH4,Transport,ZMB,Zambia,0.005498292,0.00538912,0.005819122,0.0061628,0.005570213,0.006041557,0.006353601,0.005489546,0.005000443,0.004500508,0.005300058,0.005118525,0.004479243,0.004518757,0.004722011,0.004385663,0.004175159,0.004801048,0.005576894,0.004462301,0.004621902,0.006091951,0.005682934,0.00415946,0.005276053,0.005668053,0.004058638,0.005177811,0.00486138,0.004561636,0.00490815,0.005165439,0.005422341,0.005825007,0.006252943,0.006734096,0.007002878,0.00532453,0.005657214,0.006846322,0.007230686,0.00799104,0.009916055,0.01074074,0.012244735,0.01447521,0.014109443,0.012932133,0.012235912,0.012480861,0.012518078,0.015832944,0.014964803,0.015259192,0.015527208
GWP_100_AR5_CH4,Transport,ZWE,Zimbabwe,0.008118741,0.008005195,0.009194886,0.009658253,0.007942844,0.00976472,0.008076876,0.008174591,0.007782352,0.006834531,0.008242922,0.008849998,0.007609795,0.009322693,0.007995671,0.008512465,0.008993133,0.008395429,0.009444792,0.009435994,0.010313166,0.008460759,0.01176935,0.009894541,0.010264331,0.015593425,0.015020878,0.014785836,0.014672291,0.019175351,0.012706894,0.011181546,0.010366435,0.008729052,0.008299768,0.007564381,0.007221661,0.007087526,0.005916132,0.00649902,0.007732849,0.013658702,0.015385902,0.017964867,0.015675299,0.014431873,0.012097556,0.012911635,0.0171659,0.013626284,0.01015711,0.010934977,0.015274542,0.015367806,0.015628847
GWP_100_AR5_CH4,Waste,ABW,Aruba,0.010527391,0.011743201,0.011890074,0.012031652,0.012145534,0.012222141,0.012252275,0.012244202,0.012218238,0.012210124,0.012241695,0.012313702,0.012445014,0.012592259,0.012696218,0.012710816,0.012609465,0.012416929,0.012224737,0.012159005,0.012311927,0.012709558,0.013257939,0.013923768,0.014590263,0.015047799,0.015291292,0.015524186,0.015584655,0.015580382,0.01570279,0.015761928,0.015788571,0.015914482,0.016136308,0.016170184,0.016156834,0.016102524,0.015973083,0.015591897,0.015357646,0.015422194,0.015433741,0.015561807,0.015634796,0.015663266,0.015748463,0.015871325,0.015991203,0.01617608,0.016363317,0.016569667,0.016770778,0.01688401,0.016984844
GWP_100_AR5_CH4,Waste,AFG,Afghanistan,0.353188848,0.372893745,0.384372968,0.399011831,0.412942564,0.426388877,0.452554954,0.467200137,0.479937946,0.487322636,0.490539602,0.490128674,0.485444536,0.477411823,0.469798725,0.465956456,0.461305807,0.462462654,0.468032904,0.481330536,0.505416907,0.533589591,0.57096757,0.613415317,0.650375641,0.686989019,0.716068562,0.740612458,0.7620412,0.782663781,0.808861303,0.843376023,0.887045434,0.936000092,0.979206637,1.02779088,1.065933857,1.114946228,1.154542386,1.216951279,1.280344661,1.323450123,1.391458432,1.453888229,1.501342192,1.544759,1.590274292,1.637073548,1.676705585,1.73990115,1.796846511,1.864383063,1.935307074,1.979575053,2.025503174
GWP_100_AR5_CH4,Waste,AGO,Angola,0.313048915,0.32667104,0.341780124,0.363077034,0.36748089,0.382493748,0.399515946,0.417945976,0.437456072,0.458704922,0.48121893,0.507831655,0.536285051,0.517372497,0.548387096,0.57999675,0.613226861,0.646419282,0.680603497,0.716740332,0.756193481,0.796741127,0.834473322,0.853823782,0.894850718,0.952578373,1.011390836,1.06526546,1.11788608,1.169616232,1.227047737,1.292291763,1.376755749,1.453463713,5.37256614,5.321612064,1.720231444,1.815818536,1.90747321,1.97955902,2.060678802,2.141990419,2.238804185,2.331681352,2.42507799,2.507708313,2.567429699,2.632069238,2.688864761,2.833104197,2.987375875,3.133451658,3.285970255,3.386955638,3.489999765
GWP_100_AR5_CH4,Waste,AIA,Anguilla,0.001129079,0.001180124,0.001228063,0.001272997,0.001313789,0.001350632,0.00137931,0.001403998,0.001424542,0.001439933,0.001450279,0.00142594,0.001467391,0.001444824,0.001425262,0.001411267,0.00145486,0.001502802,0.001551768,0.001599042,0.001643028,0.001677091,0.001708502,0.001736953,0.001763213,0.001787635,0.001800788,0.001815282,0.001824825,0.001836182,0.001846452,0.001898459,0.001954503,0.002006972,0.002059279,0.002111326,0.002149738,0.002187887,0.002225523,0.002263091,0.002300648,0.002328837,0.002356967,0.002385061,0.002413014,0.002440918,0.00244305,0.002445071,0.002446966,0.002458979,0.002470776,0.002471186,0.002475329,0.002494304,0.002500131
GWP_100_AR5_CH4,Waste,ALB,Albania,0.205369756,0.222629088,0.232083026,0.240257495,0.248390206,0.256526387,0.266063128,0.275276971,0.294317761,0.302321989,0.310776812,0.318852293,0.326000885,0.333266164,0.341542734,0.349043165,0.3597678,0.367784801,0.378792979,0.38992702,0.407686587,0.388644073,0.366033904,0.363886095,0.360671816,0.35998523,0.359012517,0.350321406,0.349528643,0.332032914,0.330186617,0.338024215,0.345062878,0.352142627,0.358974323,0.365473732,0.37469176,0.38376924,0.391728818,0.397425663,0.405468485,0.41378582,0.422313802,0.431344026,0.440629475,0.451226492,0.459634017,0.468281326,0.477545364,0.4952753,0.511325809,0.528572971,0.515116505,0.51875787,0.522873469
GWP_100_AR5_CH4,Waste,ANT,Curaçao,0.029924072,0.033629357,0.034291494,0.03489765,0.035409328,0.035801882,0.036031129,0.036125898,0.036141611,0.036169056,0.036269511,0.036425779,0.036662955,0.036934958,0.037165562,0.037289729,0.03726677,0.037127438,0.036914083,0.036688655,0.03649661,0.03646908,0.036479177,0.036456985,0.03631842,0.036006963,0.035498191,0.03483111,0.03406867,0.033299026,0.032592936,0.032108123,0.031743078,0.03150535,0.031447868,0.031629174,0.032156109,0.032948025,0.033867021,0.034648215,0.035345164,0.03595371,0.036381082,0.036908227,0.036889498,0.037150413,0.037338137,0.037437712,0.037789987,0.038184162,0.038582039,0.038961572,0.039352903,0.039595783,0.039840069
GWP_100_AR5_CH4,Waste,ARE,United Arab Emirates,0.13653838,0.176837776,0.210597672,0.250832151,0.297357267,0.349030323,0.407861857,0.472931509,0.540573961,0.606142432,0.666400032,0.715167851,0.756877342,0.793730253,0.876979914,0.966165614,1.022716777,1.077905416,1.131588132,1.189134401,1.244080008,1.289630547,1.342498188,1.399245329,1.465468771,1.56254097,1.660707706,1.766071281,1.856959849,1.96152773,2.091987316,2.210688768,2.34157638,2.526920836,2.760362772,3.023861853,3.430984782,3.879519566,4.357310811,4.753697582,5.130455077,5.502027296,5.705996698,5.919175926,6.069630851,6.227541605,6.342532545,6.424730146,6.547365804,6.762605006,6.951624417,7.128836226,7.393588231,7.514340358,7.667525725
GWP_100_AR5_CH4,Waste,ARG,Argentina,5.497579887,6.021195569,6.264244253,6.42257898,6.574609691,6.707802498,6.972529727,7.111434914,7.310066766,7.576403698,7.55667776,7.616244978,7.991821059,8.341670095,8.523624804,8.691323101,8.957730956,9.117958834,9.083640462,9.171227297,9.345199645,9.606663679,9.820251715,10.13365849,10.23180316,10.33103731,10.54968255,11.13483792,11.24818902,11.55788237,12.10474273,13.45019526,13.30489184,13.60676817,14.04931058,14.12018693,14.4200459,14.21087599,14.22278847,13.66465355,13.70382822,13.69493204,14.35776846,14.86774066,15.62547644,16.1080103,16.53519693,17.03628104,17.59617337,17.6437808,17.69582248,17.67002211,17.95393226,18.14840993,18.18851481
GWP_100_AR5_CH4,Waste,ARM,Armenia,0.404249169,0.458681211,0.480747638,0.50301444,0.525073943,0.545164189,0.564046957,0.582268588,0.600264135,0.6175489,0.632830832,0.646853729,0.657804166,0.66793873,0.679516752,0.688979215,0.703735815,0.714855603,0.718319077,0.721317268,0.71229071,0.631455316,0.604454285,0.514441256,0.485448808,0.47360917,0.464375649,0.455167289,0.442669816,0.429647713,0.432279978,0.43057247,0.433412887,0.43533431,0.44293369,0.4452719,0.455153842,0.463751829,0.48066638,0.48618587,0.467821496,0.471462437,0.475895526,0.497669117,0.501014094,0.501386762,0.512718466,0.501377966,0.505741688,0.517621159,0.715275191,0.71095807,0.816154116,0.718369359,0.759504958
GWP_100_AR5_CH4,Waste,ATG,Antigua and Barbuda,0.032544706,0.037369518,0.037512912,0.038203683,0.038845471,0.039439471,0.040016992,0.040554887,0.041020884,0.041343186,0.041509424,0.041461155,0.04127406,0.040958848,0.040575821,0.040188513,0.039757043,0.039320185,0.038968202,0.038788623,0.038911443,0.038937572,0.039083063,0.039661805,0.040473199,0.040574024,0.041265394,0.041987986,0.042621762,0.04310522,0.043668272,0.043029324,0.042565753,0.042413192,0.042232526,0.042077651,0.042334623,0.042404644,0.041828451,0.040300006,0.038980241,0.038557407,0.038582288,0.038417825,0.0385147,0.038607569,0.039112925,0.039517918,0.040008932,0.040787873,0.041584865,0.042465217,0.043386141,0.043843693,0.044329654
GWP_100_AR5_CH4,Waste,AUS,Australia,14.70458196,14.95821779,15.22185707,15.41681104,15.63035162,15.84351297,16.09012696,16.29973716,16.48906242,16.6658818,16.83055422,17.03351229,17.24671399,17.4608226,17.66021223,17.90066368,18.16365532,18.43670664,18.72119193,18.9476459,19.21310124,19.15647738,18.92174875,18.84661073,18.20791369,18.29858251,16.88467934,16.78692661,16.22540257,16.20665205,16.01628957,16.14176428,16.4359573,15.80070093,15.53867083,15.50591845,15.44752046,15.71406065,16.14077099,16.08513511,16.33064703,16.12986534,15.44898435,15.11460811,15.14335762,15.15511821,14.93370738,15.04004092,14.86812071,15.21287952,15.25084942,15.20436052,15.4705277,15.5539004,15.70474284
GWP_100_AR5_CH4,Waste,AUT,Austria,4.463589097,4.825440664,4.845183613,4.862412767,4.881852734,4.885902584,4.902379161,4.912341206,4.880987567,4.894651074,4.910134514,4.896790258,4.884434817,4.8627786,4.864029515,4.858929663,4.855210717,4.858189635,4.871867295,4.875341021,4.793450813,4.847110872,4.783625988,4.738982093,4.629068982,4.436375939,4.221676085,4.062168087,3.91759857,3.775963573,3.638561601,3.518405819,3.49235488,3.482445571,3.538437646,3.362421274,3.211106401,3.090573836,2.981239953,2.781302173,2.649288801,2.481776741,2.323342561,2.176802015,2.051661933,1.921328089,1.860006348,1.763725938,1.68032173,1.625106057,1.561357595,1.533139167,1.471831905,1.422125331,1.40953681
GWP_100_AR5_CH4,Waste,AZE,Azerbaijan,1.141157443,1.228567327,1.261285249,1.2991562,1.33341088,1.356034975,1.383116005,1.41596241,1.446272443,1.477750147,1.501854418,1.530273775,1.552998864,1.583770165,1.549751481,1.573113319,1.6160916,1.630933311,1.665300258,1.680807782,1.708984289,1.759872761,1.76233388,1.758875228,1.718827355,1.693900615,1.643417093,1.592006849,1.581925075,1.60917495,1.606945158,1.617623987,1.651792184,1.702455291,1.714076992,1.762655277,1.79238816,1.850495174,1.902315593,1.968319985,2.017121813,2.082945656,2.148163674,2.195204517,2.28738721,2.324823802,2.359770681,2.336788338,2.370728101,2.432523536,2.505807648,2.549961183,2.644568384,2.677617117,2.711062667
GWP_100_AR5_CH4,Waste,BDI,Burundi,0.218740693,0.223870408,0.227006503,0.22984558,0.233007186,0.237014918,0.242148547,0.248084462,0.254870171,0.262099223,0.269598457,0.277164297,0.2852482,0.293771393,0.302719197,0.312125247,0.322640855,0.333532065,0.34499232,0.355884423,0.365769299,0.376113516,0.38501807,0.392074643,0.397866703,0.401681366,0.404981001,0.409206386,0.415803759,0.422164035,0.429728049,0.441100483,0.45571213,0.470612938,0.488547858,0.507312967,0.528549101,0.54967878,0.572621549,0.595929584,0.619937676,0.646665977,0.673392083,0.701198382,0.728624867,0.752037771,0.778732505,0.808419675,0.8400082,0.87377126,0.907944718,0.942247214,0.978415886,1.007525107,1.037593523
GWP_100_AR5_CH4,Waste,BEL,Belgium,4.311306978,4.604146439,4.630324042,4.654970842,4.644042873,4.615309717,4.674578731,4.690811877,4.724657829,4.74723054,4.753516183,4.752822389,4.747482296,4.750139974,4.748290645,4.748905864,4.698655335,4.711988603,4.748604304,4.744150439,4.805855697,4.927243647,5.066870136,4.751447186,5.020953738,5.120374729,5.068744339,5.132818454,5.0801347,4.985881516,4.878462878,4.622683382,4.536225794,4.3329544,4.321586813,4.107007758,3.929939829,3.932710131,3.834022866,3.702718357,3.521524891,3.331901127,3.09015597,2.963837811,2.877659615,2.807727301,2.756274467,2.722029678,2.630754572,2.621085349,2.54581824,2.386103999,2.176093608,2.053021566,1.976417497
GWP_100_AR5_CH4,Waste,BEN,Benin,0.308396306,0.317386601,0.32395287,0.330673417,0.337760216,0.345167893,0.352878277,0.360803317,0.369124015,0.377659595,0.386489849,0.395845465,0.405565224,0.415822481,0.426249087,0.437127221,0.447420941,0.45853233,0.470006855,0.482263461,0.495609914,0.510379051,0.525667052,0.54227327,0.557633932,0.57373286,0.588564797,0.60326409,0.617143721,0.631450586,0.647490822,0.670132513,0.693562024,0.717477709,0.741925198,0.76528228,0.787931637,0.813274042,0.838623884,0.862625117,0.887084831,0.912539104,0.940754242,0.972142107,1.004298562,1.033193563,1.062764676,1.095364659,1.130410741,1.178958083,1.229260564,1.283414885,1.337126274,1.373641611,1.410859964
